#date;;pid;id;http method;host;URL;;HTTP status;size;duration;transaction;match;error;tag
1399468128.63779;264;<0.321.0>;109;get;staging-lpa.service.dsd.io;/address/lookup?addressid=23911113;/address/l;200;1;391.613;-;;;
1399468128.64604;264;<0.614.0>;249;get;staging-lpa.service.dsd.io;/user/register;/user/regi;200;9755;64.869;-;;;
1399468128.83285;264;<0.238.0>;70;get;staging-lpa.service.dsd.io;/register/applicant;/register/;200;9613;553.648;-;;;
1399468128.89353;264;<0.378.0>;136;post;staging-lpa.service.dsd.io;/create/add-replacement-attorney;/create/ad;302;1;3424.301;-;;;
1399468129.06225;264;<0.146.0>;26;get;staging-lpa.service.dsd.io;/register/fees;/register/;302;1;280.046;-;;;
1399468129.12074;264;<0.531.0>;208;get;staging-lpa.service.dsd.io;/create/add-donor;/create/ad;200;22726;374.573;-;;;
1399468129.25453;265;<0.476.0>;185;post;staging-lpa.service.dsd.io;/create/when-to-use;/create/wh;302;1;3568.339;-;;;
1399468129.34155;265;<0.159.0>;32;post;staging-lpa.service.dsd.io;/create/review;/create/re;302;1;3831.373;-;;;
1399468129.4916;265;<0.615.0>;250;get;staging-lpa.service.dsd.io;/activate/b090d2b1a2832dd63684d6dcabcd6944;/activate/;200;7536;433.336;-;;;
1399468129.57643;265;<0.602.0>;243;get;staging-lpa.service.dsd.io;/activate/230ea1d962096277d8e2187a114cdd79;/activate/;200;7530;518.098;-;;;
1399468129.58628;265;<0.379.0>;137;get;staging-lpa.service.dsd.io;/postcode/lookup?postcode=SW10+9LB;/postcode/;200;1;433.121;-;;;
1399468129.64495;265;<0.457.0>;174;get;staging-lpa.service.dsd.io;/pdf/draft/Lasting-Power-of-Attorney-Draft.pdf;/pdf/draft;200;1133430;1952.012;-;;;
1399468129.72806;265;<0.557.0>;222;get;staging-lpa.service.dsd.io;/user/login;/user/logi;200;8279;38.912;-;;;
1399468129.81001;265;<0.262.0>;83;get;staging-lpa.service.dsd.io;/create/people-to-be-told;/create/pe;200;11831;471.816;-;;;
1399468129.97392;265;<0.275.0>;88;get;staging-lpa.service.dsd.io;/create/add-notified-person;/create/ad;200;21163;488.77;-;;;
1399468130.00637;265;<0.581.0>;232;get;staging-lpa.service.dsd.io;/user/about-you;/user/abou;200;21109;505.243;-;;;
1399468130.06184;265;<0.472.0>;182;post;staging-lpa.service.dsd.io;/create/when-to-use;/create/wh;302;1;3644.561;-;;;
1399468130.16851;266;<0.590.0>;236;get;staging-lpa.service.dsd.io;/user/about-you;/user/abou;200;21109;463.35;-;;;
1399468130.28324;266;<0.415.0>;154;post;staging-lpa.service.dsd.io;/create/add-attorney;/create/ad;302;1;3209.04;-;;;
1399468130.3549;266;<0.577.0>;231;get;staging-lpa.service.dsd.io;/user/login;/user/logi;200;8272;76.748;-;;;
1399468130.47439;266;<0.531.0>;208;get;staging-lpa.service.dsd.io;/create/add-donor;/create/ad;200;22734;588.224;-;;;
1399468130.4995;266;<0.615.0>;250;get;staging-lpa.service.dsd.io;/user/login;/user/logi;200;8279;44.333;-;;;
1399468130.68619;266;<0.357.0>;127;get;staging-lpa.service.dsd.io;/postcode/lookup?postcode=SW10+9LB;/postcode/;200;1;775.997;-;;;
1399468130.6966;266;<0.472.0>;182;get;staging-lpa.service.dsd.io;/create/attorneys;/create/at;200;10523;425.449;-;;;
1399468130.77774;266;<0.542.0>;215;post;staging-lpa.service.dsd.io;/user/about-you;/user/abou;302;1;1158.549;-;;;
1399468130.937;266;<0.379.0>;137;get;staging-lpa.service.dsd.io;/address/lookup?addressid=23911113;/address/l;200;1;631.759;-;;;
1399468130.93812;266;<0.517.0>;202;get;staging-lpa.service.dsd.io;/postcode/lookup?postcode=SW10+9LB;/postcode/;200;1;596.972;-;;;
1399468131.13848;267;<0.415.0>;154;get;staging-lpa.service.dsd.io;/create/attorneys;/create/at;200;11255;673.355;-;;;
1399468131.27963;267;<0.596.0>;239;get;staging-lpa.service.dsd.io;/user/login;/user/logi;200;8272;38.409;-;;;
1399468131.34186;267;<0.357.0>;127;get;staging-lpa.service.dsd.io;/address/lookup?addressid=23911113;/address/l;200;1;555.665;-;;;
1399468131.49145;267;<0.300.0>;101;post;staging-lpa.service.dsd.io;/create/add-notified-person;/create/ad;302;1;3424.316;-;;;
1399468131.63011;267;<0.626.0>;254;get;staging-lpa.service.dsd.io;/?autoTestKey=I5iOAmnnQaq5JPI8JHYcdXQPlI09bQnHoeAxb7xYjTe+FLPTVHZho3zK0mu41ouPmxLXJlZYi;/?autoTest;200;13189;282.896;-;;;
1399468131.66599;267;<0.223.0>;63;get;staging-lpa.service.dsd.io;/pdf/draft/Lasting-Power-of-Attorney-Draft.pdf;/pdf/draft;200;1425802;2164.709;-;;;
1399468131.6664;267;<0.214.0>;58;get;staging-lpa.service.dsd.io;/postcode/lookup?postcode=SW10+9LB;/postcode/;200;1;390.278;-;;;
1399468131.67326;267;<0.614.0>;249;post;staging-lpa.service.dsd.io;/user/register;/user/regi;200;8097;1310.997;-;;;
1399468131.8841;267;<0.322.0>;110;get;staging-lpa.service.dsd.io;/create/replacement-attorneys;/create/re;200;11350;440.974;-;;;
1399468131.8887;267;<0.597.0>;240;get;staging-lpa.service.dsd.io;/user/login;/user/logi;200;8265;45.565;-;;;
1399468132.08579;267;<0.577.0>;231;post;staging-lpa.service.dsd.io;/user/login;/user/logi;302;1;1705.521;-;;;
1399468132.22556;268;<0.216.0>;60;post;staging-lpa.service.dsd.io;/create/add-notified-person;/create/ad;302;1;3651.331;-;;;
1399468132.52907;268;<0.300.0>;101;get;staging-lpa.service.dsd.io;/create/people-to-be-told;/create/pe;200;11831;698.873;-;;;
1399468132.57079;268;<0.476.0>;185;get;staging-lpa.service.dsd.io;/create/attorneys;/create/at;200;10523;879.592;-;;;
1399468132.57103;268;<0.262.0>;83;get;staging-lpa.service.dsd.io;/pdf/draft/Lasting-Power-of-Attorney-Draft.pdf;/pdf/draft;200;1425626;2274.636;-;;;
1399468132.68457;268;<0.278.0>;90;post;staging-lpa.service.dsd.io;/create/review;/create/re;302;1;3591.374;-;;;
1399468132.8053;268;<0.615.0>;250;post;staging-lpa.service.dsd.io;/user/login;/user/logi;302;1;1361.098;-;;;
1399468133.02449;268;<0.531.0>;208;get;staging-lpa.service.dsd.io;/postcode/lookup?postcode=SW10+9LB;/postcode/;200;1;784.328;-;;;
1399468133.02554;268;<0.602.0>;243;get;staging-lpa.service.dsd.io;/user/login;/user/logi;200;8279;104.419;-;;;
1399468133.04354;268;<0.626.0>;254;get;staging-lpa.service.dsd.io;/user/register;/user/regi;200;9755;134.371;-;;;
1399468133.26685;269;<0.604.0>;245;get;staging-lpa.service.dsd.io;/user/login;/user/logi;200;8265;38.642;-;;;
1399468133.35261;269;<0.279.0>;91;get;staging-lpa.service.dsd.io;/address/lookup?addressid=23911113;/address/l;200;1;609.435;-;;;
1399468133.35288;269;<0.273.0>;86;get;staging-lpa.service.dsd.io;/address/lookup?addressid=23911113;/address/l;200;1;577.749;-;;;
1399468133.59488;269;<0.246.0>;74;post;staging-lpa.service.dsd.io;/create/review;/create/re;302;1;4077.71;-;;;
1399468133.6885;269;<0.598.0>;241;get;staging-lpa.service.dsd.io;/user/login;/user/logi;200;8279;37.238;-;;;
1399468133.93413;269;<0.459.0>;175;post;staging-lpa.service.dsd.io;/create/add-attorney;/create/ad;302;1;4200.997;-;;;
1399468133.96037;269;<0.215.0>;59;post;staging-lpa.service.dsd.io;/register/applicant;/register/;302;1;5885.172;-;;;
1399468134.02177;269;<0.597.0>;240;post;staging-lpa.service.dsd.io;/user/login;/user/logi;302;1;1828.539;-;;;
1399468134.12517;269;<0.212.0>;57;get;staging-lpa.service.dsd.io;/register/notice-dates;/register/;302;1;716.877;-;;;
1399468134.29887;270;<0.415.0>;154;get;staging-lpa.service.dsd.io;/pdf/draft/Lasting-Power-of-Attorney-Draft.pdf;/pdf/draft;200;1133471;1875.981;-;;;
1399468134.4121;270;<0.248.0>;75;post;staging-lpa.service.dsd.io;/create/review;/create/re;302;1;3772.922;-;;;
1399468134.78564;270;<0.457.0>;174;get;staging-lpa.service.dsd.io;/create/replacement-attorneys;/create/re;200;10898;658.509;-;;;
1399468134.92988;270;<0.629.0>;255;get;staging-lpa.service.dsd.io;/?autoTestKey=I5iOAmnnQaq5JPI8JHYcdXQPlI09bQnHoeAxb7xYjTe+FLPTVHZho3zK0mu41ouPmxLXJlZYi;/?autoTest;200;13197;182.705;-;;;
1399468134.98114;270;<0.557.0>;222;post;staging-lpa.service.dsd.io;/user/login;/user/logi;302;1;1851.962;-;;;
1399468135.09358;270;<0.472.0>;182;get;staging-lpa.service.dsd.io;/create/add-attorney;/create/ad;200;24055;583.372;-;;;
1399468135.24205;271;<0.357.0>;127;post;staging-lpa.service.dsd.io;/create/add-certificate-provider;/create/ad;302;1;3529.805;-;;;
1399468135.31107;271;<0.583.0>;234;get;staging-lpa.service.dsd.io;/user/about-you;/user/abou;200;21116;743.819;-;;;
1399468135.34267;271;<0.250.0>;77;post;staging-lpa.service.dsd.io;/create/add-notified-person;/create/ad;302;1;3464.423;-;;;
1399468135.37734;271;<0.215.0>;59;get;staging-lpa.service.dsd.io;/register/notice-dates;/register/;302;1;721.172;-;;;
1399468135.47702;271;<0.591.0>;237;get;staging-lpa.service.dsd.io;/?autoTestKey=I5iOAmnnQaq5JPI8JHYcdXQPlI09bQnHoeAxb7xYjTe+FLPTVHZho3zK0mu41ouPmxLXJlZYi;/?autoTest;200;13204;251.828;-;;;
1399468135.49353;271;<0.597.0>;240;get;staging-lpa.service.dsd.io;/user/about-you;/user/abou;200;21101;806.34;-;;;
1399468135.60018;271;<0.600.0>;242;post;staging-lpa.service.dsd.io;/user/register;/user/regi;200;8084;1311.871;-;;;
1399468135.78283;271;<0.457.0>;174;get;staging-lpa.service.dsd.io;/postcode/lookup?postcode=SW10+9LB;/postcode/;200;1;856.572;-;;;
1399468136.14724;272;<0.476.0>;185;get;staging-lpa.service.dsd.io;/create/add-attorney;/create/ad;200;24062;765.035;-;;;
1399468136.24472;272;<0.469.0>;180;get;staging-lpa.service.dsd.io;/create/donor;/create/do;200;10043;738.483;-;;;
1399468136.48482;272;<0.321.0>;109;post;staging-lpa.service.dsd.io;/create/add-notified-person;/create/ad;302;1;4340.481;-;;;
1399468136.80017;272;<0.631.0>;257;get;staging-lpa.service.dsd.io;/?autoTestKey=I5iOAmnnQaq5JPI8JHYcdXQPlI09bQnHoeAxb7xYjTe+FLPTVHZho3zK0mu41ouPmxLXJlZYi;/?autoTest;200;13204;184.999;-;;;
1399468136.85254;272;<0.596.0>;239;post;staging-lpa.service.dsd.io;/user/login;/user/logi;302;1;1751.318;-;;;
1399468136.88526;272;<0.633.0>;258;get;staging-lpa.service.dsd.io;/?autoTestKey=I5iOAmnnQaq5JPI8JHYcdXQPlI09bQnHoeAxb7xYjTe+FLPTVHZho3zK0mu41ouPmxLXJlZYi;/?autoTest;200;13211;211.058;-;;;
1399468136.89814;272;<0.557.0>;222;get;staging-lpa.service.dsd.io;/user/about-you;/user/abou;200;21116;968.927;-;;;
1399468136.95616;272;<0.577.0>;231;get;staging-lpa.service.dsd.io;/user/about-you;/user/abou;200;21116;977.963;-;;;
1399468137.107;272;<0.457.0>;174;get;staging-lpa.service.dsd.io;/address/lookup?addressid=23911113;/address/l;200;1;1045.801;-;;;
1399468137.16603;273;<0.223.0>;63;get;staging-lpa.service.dsd.io;/create/review;/create/re;200;13148;970.824;-;;;
1399468137.31653;273;<0.415.0>;154;get;staging-lpa.service.dsd.io;/create/replacement-attorneys;/create/re;200;10905;1002.344;-;;;
1399468137.42184;273;<0.633.0>;258;get;staging-lpa.service.dsd.io;/user/register;/user/regi;200;9741;40.677;-;;;
1399468137.50276;273;<0.592.0>;238;get;staging-lpa.service.dsd.io;/activate/432f9e9dca108863f33b9bae9346a0aa;/activate/;200;7530;938.344;-;;;
1399468137.83973;273;<0.591.0>;237;get;staging-lpa.service.dsd.io;/user/register;/user/regi;200;9755;61.589;-;;;
1399468137.90299;273;<0.517.0>;202;get;staging-lpa.service.dsd.io;/address/lookup?addressid=23911113;/address/l;200;1;898.827;-;;;
1399468138.01585;273;<0.216.0>;60;get;staging-lpa.service.dsd.io;/create/people-to-be-told;/create/pe;200;11831;969.709;-;;;
1399468138.03234;273;<0.214.0>;58;get;staging-lpa.service.dsd.io;/address/lookup?addressid=23911113;/address/l;200;1;967.119;-;;;
1399468138.10939;273;<0.620.0>;252;get;staging-lpa.service.dsd.io;/;/;200;13118;192.216;-;;;
1399468138.14892;274;<0.598.0>;241;post;staging-lpa.service.dsd.io;/user/login;/user/logi;302;1;2200.729;-;;;
1399468138.22599;274;<0.486.0>;188;post;staging-lpa.service.dsd.io;/create/add-donor;/create/ad;302;1;4435.796;-;;;
1399468138.35124;274;<0.322.0>;110;get;staging-lpa.service.dsd.io;/pdf/draft/Lasting-Power-of-Attorney-Draft.pdf;/pdf/draft;200;1418696;2796.002;-;;;
1399468138.40087;274;<0.374.0>;135;get;staging-lpa.service.dsd.io;/create/replacement-attorneys;/create/re;200;11343;943.721;-;;;
1399468138.47907;274;<0.614.0>;249;get;staging-lpa.service.dsd.io;/activate/6d73ff6713e7a14941e525387dddf94e;/activate/;200;7530;964.84;-;;;
1399468138.57737;274;<0.250.0>;77;get;staging-lpa.service.dsd.io;/create/people-to-be-told;/create/pe;200;11831;820.208;-;;;
1399468138.71991;274;<0.212.0>;57;get;staging-lpa.service.dsd.io;/pdf/draft/Lasting-Power-of-Attorney-Draft.pdf;/pdf/draft;200;1425954;3821.056;-;;;
1399468138.77564;274;<0.378.0>;136;get;staging-lpa.service.dsd.io;/create/replacement-attorneys;/create/re;200;11350;1147.456;-;;;
1399468138.79097;274;<0.630.0>;256;get;staging-lpa.service.dsd.io;/?autoTestKey=I5iOAmnnQaq5JPI8JHYcdXQPlI09bQnHoeAxb7xYjTe+FLPTVHZho3zK0mu41ouPmxLXJlZYi;/?autoTest;200;13204;190.81;-;;;
1399468139.02584;274;<0.615.0>;250;get;staging-lpa.service.dsd.io;/user/about-you;/user/abou;200;21116;808.634;-;;;
1399468139.0855;274;<0.598.0>;241;get;staging-lpa.service.dsd.io;/user/about-you;/user/abou;200;21101;759.35;-;;;
1399468139.25978;275;<0.640.0>;261;get;staging-lpa.service.dsd.io;/?autoTestKey=I5iOAmnnQaq5JPI8JHYcdXQPlI09bQnHoeAxb7xYjTe+FLPTVHZho3zK0mu41ouPmxLXJlZYi;/?autoTest;200;13197;178.612;-;;;
1399468139.42013;275;<0.642.0>;262;get;staging-lpa.service.dsd.io;/?autoTestKey=I5iOAmnnQaq5JPI8JHYcdXQPlI09bQnHoeAxb7xYjTe+FLPTVHZho3zK0mu41ouPmxLXJlZYi;/?autoTest;200;13196;189.953;-;;;
1399468139.55649;275;<0.600.0>;242;get;staging-lpa.service.dsd.io;/activate/6ec930c3893407fbf6205c9148db046f;/activate/;200;7530;1037.272;-;;;
1399468139.65987;275;<0.469.0>;180;get;staging-lpa.service.dsd.io;/create/when-to-use;/create/wh;200;10640;906.706;-;;;
1399468139.66534;275;<0.215.0>;59;get;staging-lpa.service.dsd.io;/pdf/draft/Lasting-Power-of-Attorney-Draft.pdf;/pdf/draft;200;1425970;2797.738;-;;;
1399468139.69435;275;<0.600.0>;242;get;staging-lpa.service.dsd.io;/user/login;/user/logi;200;8279;46.142;-;;;
1399468139.6985;275;<0.550.0>;218;post;staging-lpa.service.dsd.io;/create/lpa-type;/create/lp;302;1;4063.366;-;;;
1399468139.73206;275;<0.596.0>;239;get;staging-lpa.service.dsd.io;/user/about-you;/user/abou;200;21108;1131.886;-;;;
1399468140.17167;276;<0.625.0>;253;get;staging-lpa.service.dsd.io;/?autoTestKey=I5iOAmnnQaq5JPI8JHYcdXQPlI09bQnHoeAxb7xYjTe+FLPTVHZho3zK0mu41ouPmxLXJlZYi;/?autoTest;200;13197;187.473;-;;;
1399468140.20504;276;<0.472.0>;182;get;staging-lpa.service.dsd.io;/postcode/lookup?postcode=SW10+9LB;/postcode/;200;1;909.953;-;;;
1399468140.23638;276;<0.238.0>;70;post;staging-lpa.service.dsd.io;/register/applicant;/register/;302;1;8246.126;-;;;
1399468140.38147;276;<0.273.0>;86;post;staging-lpa.service.dsd.io;/create/add-notified-person;/create/ad;302;1;5668.291;-;;;
1399468140.49842;276;<0.274.0>;87;post;staging-lpa.service.dsd.io;/register/applicant;/register/;302;1;8773.209;-;;;
1399468140.5165;276;<0.592.0>;238;get;staging-lpa.service.dsd.io;/user/login;/user/logi;200;8265;37.357;-;;;
1399468140.61882;276;<0.342.0>;119;post;staging-lpa.service.dsd.io;/create/add-replacement-attorney;/create/ad;302;1;5011.699;-;;;
1399468140.74883;276;<0.598.0>;241;post;staging-lpa.service.dsd.io;/user/about-you;/user/abou;302;1;1416.651;-;;;
1399468140.93675;276;<0.415.0>;154;get;staging-lpa.service.dsd.io;/postcode/lookup?postcode=SW10+9LB;/postcode/;200;1;833.609;-;;;
1399468141.00821;276;<0.646.0>;263;get;staging-lpa.service.dsd.io;/?autoTestKey=I5iOAmnnQaq5JPI8JHYcdXQPlI09bQnHoeAxb7xYjTe+FLPTVHZho3zK0mu41ouPmxLXJlZYi;/?autoTest;200;13204;268.075;-;;;
1399468141.05445;276;<0.300.0>;101;get;staging-lpa.service.dsd.io;/pdf/draft/Lasting-Power-of-Attorney-Draft.pdf;/pdf/draft;200;1425866;3451.452;-;;;
1399468141.14302;277;<0.596.0>;239;post;staging-lpa.service.dsd.io;/user/about-you;/user/abou;302;1;1232.783;-;;;
1399468141.14343;277;<0.215.0>;59;post;staging-lpa.service.dsd.io;/register/notice-dates;/register/;302;1;724.32;-;;;
1399468141.37342;277;<0.486.0>;188;get;staging-lpa.service.dsd.io;/create/donor;/create/do;200;10043;843.214;-;;;
1399468141.44784;277;<0.251.0>;78;post;staging-lpa.service.dsd.io;/register/applicant;/register/;302;1;8325.627;-;;;
1399468141.58453;277;<0.159.0>;32;get;staging-lpa.service.dsd.io;/create/complete;/create/co;200;10698;8797.369;-;;;
1399468141.61938;277;<0.212.0>;57;post;staging-lpa.service.dsd.io;/register/notice-dates;/register/;302;1;956.215;-;;;
1399468141.62065;277;<0.633.0>;258;post;staging-lpa.service.dsd.io;/user/register;/user/regi;200;8097;1416.394;-;;;
1399468141.70648;277;<0.614.0>;249;get;staging-lpa.service.dsd.io;/user/login;/user/logi;200;8279;38.275;-;;;
1399468141.77038;277;<0.640.0>;261;get;staging-lpa.service.dsd.io;/user/register;/user/regi;200;9755;49.244;-;;;
1399468141.7779;277;<0.625.0>;253;get;staging-lpa.service.dsd.io;/user/register;/user/regi;200;9748;40.798;-;;;
1399468141.87153;277;<0.379.0>;137;post;staging-lpa.service.dsd.io;/create/add-replacement-attorney;/create/ad;302;1;5433.3;-;;;
1399468141.94518;277;<0.646.0>;263;get;staging-lpa.service.dsd.io;/user/register;/user/regi;200;9748;41.022;-;;;
1399468142.08634;277;<0.630.0>;256;get;staging-lpa.service.dsd.io;/user/register;/user/regi;200;9755;40.144;-;;;
1399468142.13893;278;<0.472.0>;182;get;staging-lpa.service.dsd.io;/address/lookup?addressid=23911113;/address/l;200;1;983.803;-;;;
1399468142.23991;278;<0.598.0>;241;get;staging-lpa.service.dsd.io;/create/lpa-type;/create/lp;200;10074;1140.718;-;;;
1399468142.24136;278;<0.642.0>;262;get;staging-lpa.service.dsd.io;/user/register;/user/regi;200;9741;69.223;-;;;
1399468142.29946;278;<0.357.0>;127;get;staging-lpa.service.dsd.io;/create/certificate-provider;/create/ce;200;15020;656.314;-;;;
1399468142.53524;278;<0.639.0>;260;get;staging-lpa.service.dsd.io;/?autoTestKey=I5iOAmnnQaq5JPI8JHYcdXQPlI09bQnHoeAxb7xYjTe+FLPTVHZho3zK0mu41ouPmxLXJlZYi;/?autoTest;200;13197;182.077;-;;;
1399468142.6266;278;<0.591.0>;237;post;staging-lpa.service.dsd.io;/user/register;/user/regi;200;8097;2011.288;-;;;
1399468142.6506;278;<0.223.0>;63;post;staging-lpa.service.dsd.io;/create/review;/create/re;302;1;4857.47;-;;;
1399468142.68215;278;<0.597.0>;240;post;staging-lpa.service.dsd.io;/user/about-you;/user/abou;302;1;1716.005;-;;;
1399468142.82837;278;<0.633.0>;258;get;staging-lpa.service.dsd.io;/activate/4172e156747f04e3949812b41d32fe58;/activate/;200;7536;431.145;-;;;
1399468142.95264;278;<0.248.0>;75;get;staging-lpa.service.dsd.io;/create/complete;/create/co;200;10698;7503.474;-;;;
1399468143.07133;278;<0.279.0>;91;post;staging-lpa.service.dsd.io;/create/add-notified-person;/create/ad;302;1;4994.904;-;;;
1399468143.27091;279;<0.625.0>;253;post;staging-lpa.service.dsd.io;/user/register;/user/regi;200;8084;1083.568;-;;;
1399468143.34171;279;<0.639.0>;260;get;staging-lpa.service.dsd.io;/user/register;/user/regi;200;9741;40.524;-;;;
1399468143.4648;279;<0.212.0>;57;get;staging-lpa.service.dsd.io;/register/further-info;/register/;302;1;763.678;-;;;
1399468143.52189;279;<0.459.0>;175;get;staging-lpa.service.dsd.io;/create/attorneys;/create/at;200;11255;776.738;-;;;
1399468143.53079;279;<0.647.0>;264;get;staging-lpa.service.dsd.io;/?autoTestKey=I5iOAmnnQaq5JPI8JHYcdXQPlI09bQnHoeAxb7xYjTe+FLPTVHZho3zK0mu41ouPmxLXJlZYi;/?autoTest;200;13204;214.673;-;;;
1399468143.60382;279;<0.635.0>;259;get;staging-lpa.service.dsd.io;/;/;200;13103;197.662;-;;;
1399468143.70037;279;<0.278.0>;90;get;staging-lpa.service.dsd.io;/create/complete;/create/co;200;10698;8649.183;-;;;
1399468143.75207;279;<0.592.0>;238;post;staging-lpa.service.dsd.io;/user/login;/user/logi;302;1;1969.86;-;;;
1399468143.84604;279;<0.214.0>;58;post;staging-lpa.service.dsd.io;/create/add-notified-person;/create/ad;302;1;4892.861;-;;;
1399468144.0011;279;<0.550.0>;218;get;staging-lpa.service.dsd.io;/create/add-donor;/create/ad;200;22719;1124.889;-;;;
1399468144.00969;279;<0.646.0>;263;post;staging-lpa.service.dsd.io;/user/register;/user/regi;200;8084;1458.38;-;;;
1399468144.052;279;<0.159.0>;32;get;staging-lpa.service.dsd.io;/register/applicant;/register/;200;9613;881.823;-;;;
1399468144.19864;280;<0.216.0>;60;get;staging-lpa.service.dsd.io;/pdf/draft/Lasting-Power-of-Attorney-Draft.pdf;/pdf/draft;200;1425869;5312.171;-;;;
1399468144.20079;280;<0.602.0>;243;post;staging-lpa.service.dsd.io;/user/login;/user/logi;302;1;1904.577;-;;;
1399468144.22464;280;<0.631.0>;257;get;staging-lpa.service.dsd.io;/user/register;/user/regi;200;9755;46.491;-;;;
1399468144.28107;280;<0.279.0>;91;get;staging-lpa.service.dsd.io;/create/people-to-be-told;/create/pe;200;11831;678.922;-;;;
1399468144.34176;280;<0.630.0>;256;post;staging-lpa.service.dsd.io;/user/register;/user/regi;200;8084;1692.463;-;;;
1399468144.48557;280;<0.215.0>;59;get;staging-lpa.service.dsd.io;/register/further-info;/register/;302;1;686.395;-;;;
1399468144.50897;280;<0.378.0>;136;get;staging-lpa.service.dsd.io;/pdf/draft/Lasting-Power-of-Attorney-Draft.pdf;/pdf/draft;200;1418744;5590.026;-;;;
1399468144.50915;280;<0.614.0>;249;post;staging-lpa.service.dsd.io;/user/login;/user/logi;302;1;1889.981;-;;;
1399468144.6646;280;<0.246.0>;74;get;staging-lpa.service.dsd.io;/create/complete;/create/co;200;10698;9031.439;-;;;
1399468144.78576;280;<0.300.0>;101;get;staging-lpa.service.dsd.io;/create/review;/create/re;200;13141;662.381;-;;;
1399468144.80287;280;<0.654.0>;266;get;staging-lpa.service.dsd.io;/?autoTestKey=I5iOAmnnQaq5JPI8JHYcdXQPlI09bQnHoeAxb7xYjTe+FLPTVHZho3zK0mu41ouPmxLXJlZYi;/?autoTest;200;13204;182.706;-;;;
1399468144.92629;280;<0.379.0>;137;get;staging-lpa.service.dsd.io;/create/replacement-attorneys;/create/re;200;11350;1050.052;-;;;
1399468145.00868;280;<0.646.0>;263;get;staging-lpa.service.dsd.io;/activate/d18ddc17577ec9200dd96dd9c29553a8;/activate/;200;7536;765.499;-;;;
1399468145.01042;280;<0.278.0>;90;get;staging-lpa.service.dsd.io;/register/applicant;/register/;200;9606;645.302;-;;;
1399468145.12244;280;<0.640.0>;261;post;staging-lpa.service.dsd.io;/user/register;/user/regi;200;8097;1740.107;-;;;
1399468145.12497;280;<0.639.0>;260;post;staging-lpa.service.dsd.io;/user/register;/user/regi;200;8090;1708.726;-;;;
1399468145.18446;281;<0.633.0>;258;get;staging-lpa.service.dsd.io;/user/login;/user/logi;200;8272;68.297;-;;;
1399468145.28996;281;<0.642.0>;262;post;staging-lpa.service.dsd.io;/user/register;/user/regi;200;8097;2200.626;-;;;
1399468145.29075;281;<0.550.0>;218;get;staging-lpa.service.dsd.io;/create/add-donor;/create/ad;200;22727;816.596;-;;;
1399468145.29094;281;<0.374.0>;135;get;staging-lpa.service.dsd.io;/pdf/draft/Lasting-Power-of-Attorney-Draft.pdf;/pdf/draft;200;1418766;5361.484;-;;;
1399468145.33116;281;<0.415.0>;154;get;staging-lpa.service.dsd.io;/address/lookup?addressid=23911113;/address/l;200;1;749.05;-;;;
1399468145.33359;281;<0.212.0>;57;post;staging-lpa.service.dsd.io;/register/further-info;/register/;302;1;561.477;-;;;
1399468145.47772;281;<0.517.0>;202;post;staging-lpa.service.dsd.io;/create/add-donor;/create/ad;302;1;4337.522;-;;;
1399468145.54716;281;<0.214.0>;58;get;staging-lpa.service.dsd.io;/create/people-to-be-told;/create/pe;200;11831;356.843;-;;;
1399468145.54837;281;<0.250.0>;77;get;staging-lpa.service.dsd.io;/pdf/draft/Lasting-Power-of-Attorney-Draft.pdf;/pdf/draft;200;1425865;5852.799;-;;;
1399468145.62096;281;<0.646.0>;263;get;staging-lpa.service.dsd.io;/user/login;/user/logi;200;8272;42.779;-;;;
1399468145.67435;281;<0.650.0>;265;get;staging-lpa.service.dsd.io;/?autoTestKey=I5iOAmnnQaq5JPI8JHYcdXQPlI09bQnHoeAxb7xYjTe+FLPTVHZho3zK0mu41ouPmxLXJlZYi;/?autoTest;200;13204;214.095;-;;;
1399468145.77347;281;<0.626.0>;254;post;staging-lpa.service.dsd.io;/user/register;/user/regi;200;8097;1203.112;-;;;
1399468145.88465;281;<0.650.0>;265;get;staging-lpa.service.dsd.io;/user/register;/user/regi;200;9755;46.486;-;;;
1399468146.06015;281;<0.469.0>;180;post;staging-lpa.service.dsd.io;/create/when-to-use;/create/wh;302;1;3300.991;-;;;
1399468146.07847;281;<0.273.0>;86;get;staging-lpa.service.dsd.io;/create/people-to-be-told;/create/pe;200;11824;206.331;-;;;
1399468146.09785;281;<0.216.0>;60;get;staging-lpa.service.dsd.io;/create/review;/create/re;200;13141;250.645;-;;;
1399468146.2475;282;<0.542.0>;215;get;staging-lpa.service.dsd.io;/create/lpa-type;/create/lp;200;10060;273.259;-;;;
1399468146.26775;282;<0.642.0>;262;get;staging-lpa.service.dsd.io;/activate/e0b881daea43d911b67b6866e422bb4f;/activate/;200;7536;354.531;-;;;
1399468146.29633;282;<0.592.0>;238;get;staging-lpa.service.dsd.io;/user/about-you;/user/abou;200;21101;295.152;-;;;
1399468146.30908;282;<0.457.0>;174;post;staging-lpa.service.dsd.io;/create/add-replacement-attorney;/create/ad;302;1;2856.943;-;;;
1399468146.4709;282;<0.342.0>;119;get;staging-lpa.service.dsd.io;/create/replacement-attorneys;/create/re;200;11350;304.632;-;;;
1399468146.49572;282;<0.600.0>;242;post;staging-lpa.service.dsd.io;/user/login;/user/logi;302;1;1370.478;-;;;
